Croton-on-Hudson	41-12N	73-55W
Crow Agency	45-36N	107-28W
Crowell	33-59N	99-43W
Crowley	30-13N	92-22W
Crowley, L.	37-35N	118-42W
Crown Point,  Ind.	41-25N	87-22W
Crown Point,  N.Y.	43-57N	73-26W
Crownpoint	35-41N	108-09W
Crows Landing	37-23N	121-06W
Crystal Bay	39-15N	120-00W
Crystal City	28-41N	99-50W
Crystal Falls	46-05N	88-20W
Crystal River	28-54N	82-35W
Crystal  Springs	31-59N	90-21W
Cuba, N. Mex.	36-01N	107-04W
Cuba, N.Y.	42-13N	78-17W
Cuero	29-06N	97-17W
Culbertson	48-09N	104-31W
Cullman	34-11N	86-51W
Culpeper	38-30N	78-00W
Cumberland	39-39N	78-46W
Cumberland	36-15N	87-00W
Cumberland,  L.	30-57N	84-56W
Cumberland I.	30-50N	81-25W
Cumberland  Plateau	36-00N	85-00W
Cummings Mt.	35-02N	118-34W
Currant	38-51N	115-32W
Current	36-15N	90-55W
Currie	40-16N	114-45W
Curtis	40-38N	100-31W
Cushing	35-59N	96-46W
Custer	43-46N	103-36W
Cut Bank	48-38N	112-20W
Cutchogue	41-01N	72-30W
Cuthbert	31-46N	84-48W
Cutler	36-31N	119-17W
Cuyahoga  Falls	41-08N	81-29W
Cynthiana	38-23N	84-18W
Dade City	28-22N	82-11W
Daggett	34-52N	116-52W
Dahlonega	34-32N	83-59W
Dakota City	42-25N	96-25W
Dale City	38-38N	77-18W
Dale Hollow  L.	36-32N	85-27W
Dalhart	36-04N	102-31W
Dallas, Oreg.	44-55N	123-19W
Dallas, Tex.	32-47N	96-49W
Dalton, Ga.	34-46N	84-58W
Dalton, Mass.	42-28N	73-11W
Dalton, Nebr.	41-25N	102-58W
Daly City	37-42N	122-28W
Dana, Mt.	37-54N	119-12W
Danbury	41-24N	73-28W
Danby L.	34-13N	115-05W
Daniel	42-52N	110-04W
Danielson	41-48N	71-53W
Dannemora	44-43N	73-44W
Dansville	42-34N	77-42W
Danvers	42-34N	70-56W
Danville,  III.	40-08N	87-37W
Danville, Ky.	37-39N	84-46W
Danville, Pa.	40-58N	76-37W
Danville, Va.	36-36N	79-23W
Danville, Vt.	44-25N	72-09W
Dardanelle,  Ark.	35-13N	93-09W
Dardanelle,  Calif.	38-20N	119-50W
Darlington	34-18N	79-52W
Darrington	48-15N	121-36W
Darwin	36-15N	117-35W
Dauphin	40-22N	76-56W
Davenport,  Calif.	37-01N	122-12W
Davenport,  Iowa	41-32N	90-35W
Davenport  Wash.	47-39N	118-09W
David City	41-15N	97-08W
Davis	38-33N	121-44W
Davis Dam	35-11N	114-34W
Davis Mts.	30-50N	103-55W
Dawson	31-46N	84-27W
Dayton, Nev.	39-14N	119-36W
Dayton, Ohio	39-45N	84-12W
Dayton, Pa.	40-53N	79-15W
Dayton, Tenn.	35-30N	85-01W
Dayton, Wash.	46-19N	117-59W
Dayton, Wyo.	44-53N	107-16W
Dayton Beach	29-13N	81-01W
Dayville	44-28N	119-32W
De Funiak  Springs	30-43N	86-07W
De Kalb	41-56N	88-46W
De Land	29-02N	81-18W
De Leon	32-07N	98-32W
De Pere	44-27N	88-04W
De Queen	34-02N	94-21W
De Quincy	30-27N	93-26W
De Ridder	30-51N	93-17W
De Smet	44-23N	97-33W
De Soto	38-08N	90-34W
De Tour  Village	46-00N	83-56W
De Witt	34-18N	91-20W
Deadwood	44-23N	103-44W
Death Valley	36-15N	116-50W
Death Valley  Junction	36-20N	116-25W
Death Vally  Nat. Park	36-45N	117-15W
Decatur, Ala.	34-36N	86-59W
Decatur, Ga.	33-47N	84-18W
Decatur, III.	39-51N	88-57W
Decatur, Ind.	40-50N	84-56W
Decatur, Tex.	33-14N	97-35W
Deckerville	43-32N	82-44W
Decorah	43-18N	91-48W
Dedham	42-15N	71-10W
Deer Lodge	46-24N	112-44W
Deer Park	47-57N	117-28W
Deer River	47-20N	93-48W
Deferiet	44-02N	75-41W
Defiance	41-17N	84-22W
Del Mar	32-58N	117-16W
Del Norte	37-41N	106-21W
Del Rio	29-22N	100-54W
Delano	35-46N	119-15W
Delano Peak	38-22N	112-22W
Delavan	42-38N	88-39W
Delaware	40-18N	83-04W
Delaware	39-00N	75-20W
Delaware	39-15N	75-20W
Delaware B.	39-00N	75-10W
Delevan	42-29N	78-29W
Delhi, La.	32-28N	91-30W
Delhi, N.Y.	42-17N	74-55W
Dell City	31-56N	105-12W
Dell Rapids	43-50N	96-43W
Delmar	42-37N	73-47W
Delphi	40-36N	86-41W
Delphos	40-51N	84-21W
Delray Beach	26-28N	80-04W
Delta, Colo.	38-44N	108-04W
Delta, Utah	39-21N	112-35W
Delta  Junction	64-02N	145-44W
Deltona	28-54N	81-16W
Deming, N.  Mex.	32-16N	107-46W
Deming, Wash.	48-50N	122-13W
Demopolis	32-31N	87-50W
Denair	37-32N	120-48W
Denison, Iowa	42-01N	95-21W
Denison, Tex.	33-45N	96-33W
Dennison	40-24N	81-19W
Denton, Mont.	47-19N	109-57W
Denton, Tex.	33-13N	97-08W
Denver, Colo.	39-44N	104-59W
Denver, Pa.	40-14N	76-08W
Denver City	32-58N	102-50W
Deposit	42-04N	75-25W
Derby, Conn.	41-19N	73-05E
Derby Kans.	37-33N	97-16W
Derby, N.Y.	42-41N	78-58W
Derby Line	45-00N	72-06W
Dermott	33-32N	91-26W
Derry, N.H.	42-53N	71-19W
Derry, Pa.	40-20N	79-18W
Des Moines,  Iowa	41-35N	93-37W
Des Moines,  N. Mex.	36-46N	103-50W
Des Monies	40-23N	91-25W
Deschutes	45-38N	120-55W
Desert Center	33-43N	115-24W
Desert Hot  Springs	33-58N	116-30W
Detour, Pt.	45-40N	86-40W
Detroit	42-20N	83-03W
Detroit Lakes	46-49N	95-51W
Devils Den	35-46N	119-58W
Devils Lake	48-07N	98-52W
Devils Tower  Junction	44-31N	104-57W
Devine	29-08N	98-54W
Dexter, Maine	45-01N	69-18W
Dexter, Mo.	36-48N	89-57W
Dexter, N.  Mex.	33-12N	104-22W
Diablo, Mt.	37-53N	121-56W
Diablo Range	37-20N	121-25W
Diamond Bar	34-01N	117-48W
Diamond Mts.	39-50N	115-30W
Diamond  Springs	38-42N	120-49W
Dickens	33-37N	100-50W
Dickinson	46-53N	102-47W
Dickson	36-05N	87-23W
Dickson City	41-29N	75-40W
Dierks	34-07N	94-01W
Dighton	38-29N	100-28W
Dilley	28-40N	99-10W
Dillingham	59-03N	158-28W
Dillon, Mont.	45-13N	112-38W
Dillon, S.C.	34-25N	79-22W
Dillsburg	40-07N	77-02W
Dimmitt	34-33N	102-19W
Dingmans  Ferry	41-13N	74-55W
Dinosaur Nat.  Monument	40-30N	108-45W
Dinuba	36-32N	119-23W
Disappointment,  C.	46-18N	124-05W
Divide	45-45N	112-45W
Dixie Mt.	39-55N	120-16W
Dixon, Calif.	38-27N	121-49W
Dixon, III.	41-50N	89-29W
Dixon  Entrance	54-30N	132-00W
Dodge City	37-45N	100-01W
Dodgeville	42-58N	90-08W
Dodson	48-24N	108-15W
Dolores	37-28N	108-30W
Dolores	38-49N	109-17W
Donaldsonville	30-06N	90-59W
Donalsonville	31-03N	84-53W
Doniphan	36-37N	90-50W
Donna	26-09N	98-04W
Donora	40-11N	79-52W
Dorris	41-58N	121-55E
Dorset	41-40N	80-40W
Dos Palos	36-59N	120-37W
Dothan	31-13N	85-24W
Doty	46-38N	123-17W
Double  Mountain Fork	33-16N	100-00W
Douglas,  Ariz.	31-21N	109-33W
Douglas, Ga.	31-31N	82-51W
Douglas, Wyo.	42-45N	105-24W
Douglasville	33-45N	84-45W
Dove Creek	37-46N	108-54W
Dover, Del.	39-10N	75-32W
Dover, N.H.	43-12N	70-56W
Dover, N.J.	40-53N	81-29W
Dover, Ohio	40-32N	81-29W
Dover-Foxcroft	45-11N	69-13W
Dover Plains	41-43N	73-35W
Dowagiac	41-59N	86-06W
Downey,  Calif.	33-56N	118-07W
Downey, Idaho	42-26N	112-07W
Downieville	39-34N	120-50W
Downsville	42-05N	74-50W
Doyle	40-02N	120-06W
Doylestown	40-21N	75-10W
Drain	43-40N	123-19W
Drake	47-55N	100-23W
Driftwood	41-20N	78-08W
Driggs	43-44N	111-06W
Drummond	46-40N	113-09W
Drummond I.	46-01N	83-39W
Drumright	35-59N	96-36W
Dry Tortugas	24-38N	82-55W
Dryden	42-30N	76-18W
Du Bois	41-08N	78-46W
Du Quoin	38-01N	89-14W
Duanesburg	42-45N	74-11W
Dublin, Ga.	32-32N	82-54W
Dublin, Tex.	32-05N	98-21W
Dubois	44-10N	112-14W
Dubuque	42-30N	90-41W
Duchesne	40-10N	110-24W
Duck	36-02N	87-52W
Duckwall, Mt.	37-58N	120-07W
Dulce	36-56N	107-00W
Duluth	46-47N	92-06W
Dumas, Ark.	33-53N	91-29W
Dumas, Tex.	35-52N	101-58W
Duncan, Ariz.	32-43N	109-06W
Duncan, Okla.	34-30N	97-57W
Duncannon	40-23N	77-02W
Duncansville	40-25N	78-26W
Dundalk	39-16N	76-32W
Dundee	42-32N	76-59W
Dunedin	28-01N	82-47W
Dunkirk	42-29N	79-20W
Dunmore	41-25N	75-38W
Dunn	35-19N	78-37W
Dunnellon	29-03N	82-28W
Dunning	41-50N	100-06W
Dunphy	40-42N	116-31W
Dunseith	48-50N	100-03W
Dunsmuir	41-13N	122-16W
Dupree	45-04N	101-35W
Dupuyer	48-13N	112-30W
Durand	44-38N	91-58W
Durango	37-16N	107-53W
Durant, Miss.	33-04N	89-51W
Durant, Okla.	33-59N	96-25W
Durham,  Calif.	39-39N	121-48W
Durham, N.C.	35-59N	78-54W
Durham, N.H.	43-08N	70-56W
Duryea	41-20N	75-45W
Dushore	41-31N	76-24W
Dutch Harbor	53-53N	166-32W
Dwight	41-05N	88-26W
Dyersburg	36-03N	89-23W
Eads	38-29N	102-47W
Eagar	34-06N	109-17W
Eagle, Alaska	64-47N	141-12W
Eagle, Colo.	39-39N	106-50W
Eagle Butte	45-00N	101-10W
Eagle Grove	42-40N	93-54W
Eagle L.  Calif.	40-39N	120-45W
Eagle L.  Maine	46-20N	69-22W
Eagle Lake,  Maine	47-03N	68-36W
Eagle Lake,  Tex.	29-35N	96-20W
Eagle  Mountain	33-49N	115-27W
Eagle Nest	36-33N	105-16W
Eagle Pass	28-43N	100-30W
Eagle Pk.	38-10N	119-25W
Eagle River,  Mich.	47-24N	88-18W
Eagle River,  Wis.	45-55N	89-15W
Eagles Mere	41-25N	76-33W
Earle	35-16N	90-28W
Earlimart	35-53N	119-16W
Earth	34-14N	102-24W
Easley	34-50N	82-36W
East Aurora	42-46N	78-37W
East Brady	40-59N	79-36W
East Chicago	41-38N	87-27W
East Grand  Forks	47-56N	97-01W
East  Greenwich	41-40N	71-27W
East Hartford	41-46N	72-39W
East Helena	46-35N	111-56W
East Lansing	42-44N	84-29W
East  Liverpool	40-37N	80-35W
East  Northport	40-53N	73-20W
East Orange	40-46N	74-13W
East  Palestine	40-50N	80-33W
East Point	33-41N	84-27W
East  Providence	41-49N	71-23W
East  Rochester	43-07N	77-29W
East St.  Louis	38-37N	90-09W
East  Stroudsburg	41-01N	75-11W
East Tawas	44-17N	83-29W
East Walker	38-52N	119-10W
East Windsor	40-17N	74-34W
Easthampton	42-16N	72-40W
Eastlake	41-40N	81-26W
Eastland	32-24N	98-49W
Eastman	32-12N	83-11W
Easton, Md.	38-47N	76-05W
Easton, Pa.	40-41N	75-13W
Easton, Wash.	47-14N	121-11W
Eastpointe	42-27N	82-56W
Eastport	44-56N	67-00W
Eastsound	48-42N	122-55W
Eaton	40-32N	104-42W
Eatonton	33-20N	83-23W
Eatontown	40-19N	74-04W
Eatonville	46-52N	122-16W
Eau Claire	44-49N	91-30W
Ebensburg	40-29N	78-44W
Eden, N.C.	36-29N	79-53W
Eden, N.Y.	42-39N	78-55W
Eden, Tex.	31-13N	99-51W
Edenton	36-04N	76-39W
Edgar	40-22N	97-58W
Edgartown	41-23N	70-31W
Edgefield	33-47N	81-56W
Edgeley	46-22N	98-43W
Edgemont	43-18N	103-50W
Edina	40-10N	92-11W
Edinboro	41-52N	80-08W
Edinburg	26-18N	98-10W
Edison	48-33N	122-27W
Edmeston	42-42N	75-15W
Edmond	35-39N	97-29W
Edmonds	47-49N	122-23W
Edna	28-59N	96-39W
Edwards,  Calif	34-55N	117-51W
Edwards, N.Y.	44-20N	75-15W
Edwards Air  Force Base	34-50N	117-40W
Edwards  Plateau	30-45N	101-20W
Edwardsville	41-15N	75-56W
Effingham	39-07N	88-33W
Egan Range	39-35N	114-55W
Ehrenberg	33-30N	132-40E
Ekalaka	45-53N	104-33W
El Cajon	32-48N	116-58W
El Campo	29-12N	96-16W
El Centro	32-48N	115-34W
El Dorado,  Ark.	33-12N	92-40W
El Dorado,  Kans.	37-49N	96-52W
El Monte	34-04N	118-01W
El Paso	31-45N	106-29W
El Paso  Robles	35-38N	120-41W
El Portal	37-41N	119-47W
El Reno	35-32N	97-57W
El Rio	34-14N	119-10W
Elba	31-25N	86-04W
Elbe	46-45N	122-10W
Elbert, Mt.	39-07N	106-27W
Elberton	34-07N	82-52W
Eldon, Mo.	38-21N	92-35W
Eldon, Wash.	47-33N	123-03W
Eldora	42-22N	93-05W
Eldorado,  III.	37-49N	88-26W
Eldorado,  Tex.	30-52N	100-36W
Eldorado  Springs	37-52N	94-01W
Eldred	41-58N	78-23W
Elephant  Butte Reservoir	33-09N	107-11W
Elgin, III.	42-02N	88-17W
Elgin, N.  Dak.	46-24N	101-51W
Elgin, Oreg.	45-34N	117-55W
Elgin, Tex.	30-21N	97-22W
Elizabeth,  N.J.	40-39N	74-13W
Elizabeth,  N.J.	40-40N	74-13W
Elizabeth  City	36-18N	76-14W
Elizabethton	36-21N	82-13W
Elizabethtown,  Ky.	37-42N	85-52W
Elizabethtown,  N.Y.	44-13N	73-36W
Elizabethtown,  Pa.	40-09N	76-36W
Elk	34-46N	87-16W
Elk City	35-25N	99-25W
Elk Creek	39-36N	122-32W
Elk Grove	38-25N	121-22W
Elk River,  Idaho	46-47N	93-35W
Elk River,  Minn.	45-18N	93-35W
Elkhart Ind.	41-41N	85-58W
Elkhart,  Kans.	37-00N	101-54W
Elkhorn	41-08N	96-19W
Elkin	36-15N	80-51W
Elkins	38-55N	79-51W
Elkland	41-59N	77-19W
Elko	40-50N	115-46W
Elkton	43-49N	83-11W
Ellen, Mt.	44-09N	72-56W
Ellenburg	44-54N	73-48W
Ellendale	46-00N	98-32W
Ellensburg	46-59N	120-34W
Ellenville	41-43N	74-24W
Ellicottville	42-17N	78-40W
Ellis	38-56N	99-34W
Ellisville	31-36N	89-12W
Ellsworh,  Kans.	38-44N	98-14W
llswoh, Main	44-33N	68-25W
Ellwood City	40-52N	80-17W
Elma	47-00N	123-25W
Elmhurst	41-53N	87-56W
Elmira	42-06N	76-48W
Elmira  Heights	42-08N	76-50W
Elmore	33-07N	115-49W
Eloy	32-45N	111-33W
Elsie	45-52N	123-36W
Elwell, L.	48-22N	111-17W
Elwood, Ind.	40-17N	85-50W
Elwood, Nebr.	40-36N	99-52W
Ely, Minn.	47-55N	91-51W
Ely, Nev.	39-15N	114-54W
Elyria	41-22N	82-07W
Emlenton	41-11N	79-43W
Emmaus	40-32N	75-30W
Emmetsburg	43-07N	94-41W
Emmett, Idaho	43-52N	116-30W
Emmett, Mich.	42-59N	82-46W
Emmonak	62-46N	164-30W
Emporia,  Kans.	38-25N	96-11W
Emporia, Va.	36-42N	77-32W
Emporium	41-31N	78-14W
Encampment	41-12N	106-47W
Encinitas	33-03N	117-17W
Encino	34-39N	105-28W
Enderlin	46-38N	97-36W
Endicott	42-06N	76-04W
Endwell	42-06N	76-02W
Enfield,  Conn.	41-58N	72-36W
Enfield, N.H.	43-39N	72-09W
England	34-33N	91-58W
Englewood	39-39N	104-59W
Enid	36-24N	97-53W
Ennis, Mont.	45-21N	111-44W
Ennis, Tex.	32-20N	96-38W
Enosbug Falls	44-55N	72-48W
Enterprise,  Ala.	31-19N	85-51W
Enterprise,  Oreg.	45-25N	117-17W
EnumclaW	47-12N	121-59W
Ephraim	39-22N	111-35W
Ephrata, Pa.	40-11N	76-11W
Ephrata,  Wash.	47-19N	119-33W
Erie	42-08N	80-05W
Erie Canal	43-05N	78-43W
Erskine	47-40N	96-00W
Erwin	36-09N	82-25W
Escalante	37-47N	111-36W
Escalnate	37-24N	110-57W
Escambia	30-32N	87-11W
Escanaba	45-45N	87-04W
Escondido	33-07N	117-05W
Espanola	35-59N	106-05W
Essex, Calif.	34-44N	115-15W
Essex, N.Y.	44-19N	73-21W
Essex  Junction	44-29N	73-07W
Estancia	34-46N	106-04W
Estherville	43-24N	94-50W
Ethel	46-32N	122-46W
Etowah	35-20N	84-32W
Euclid	41-34N	81-32W
Eudora	33-07N	91-16W
Eufaula, Ala.	31-54N	85-09W
Eufaula,  Okla.	35-17N	95-35W
Eufaula L.	35-18N	95-21W
Eugene	44-05N	123-04W
Eunice, La.	30-30N	92-25W
Eunice, N.  Mex.	32-26N	103-10W
Eureka,  Calif.	40-47N	124-09W
Eureka, Kans.	37-49N	96-17W
Eureka, Mont.	48-53N	115-03W
Eureka, Nev.	39-31N	115-58W
Eureka, S.  Dak.	45-46N	99-38W
Eustis	28-51E	81-41W
Evans	40-23N	104-41W
Evans City	40-46N	80-04W
Evans Mills	44-06N	75-48W
Evanston,  III.	42-03N	87-41W
Evanston,  Wyo.	41-16N	110-58W
Evansville	37-58N	87-35W
Eveleth	47-28N	92-32W
Everett, Pa.	40-01N	78-23W
Everett,  Wash.	47-59N	122-12W
Everglades,  The.	25-50N	81-00W
Everglades  City	25-52N	81-23W
Everglades  Nat. Park	25-30N	81-00W
Evergreen,  Ala.	31-26N	86-57W
Evergreen,  Mont.	48-09N	114-13W
Ewing	42-16N	98-21W
Excelsion  Springs	39-20N	94-13W
Exeter,  Calif.	36-18N	119-09W
Exeter, N.H.	42-59N	70-57W
Exmoor	51-12N	03-45W
Fabens	31-30N	106-10W
Fair Haven	43-36N	73-16W
Fair Oaks	38-39N	121-16W
Fairbanks	64-51N	147-43W
Fairbury	40-08N	97-11W
Fairfax	44-40N	73-01W
Fairfield,  Ala.	33-29N	86-55W
Fairfield,  Calif.	38-15N	122-03W
Fairfield,  Conn.	41-09N	73-16W
Fairfield,  Idaho	43-21N	114-44W
Fairfield,  III.	38-23N	88-22W
Fairfield,  Iowa	40-56N	91-57W
Fairfield,  Tex.	31-44N	96-10W
Fairhope	30-31N	87-54W
Fairmeed	37-05N	120-10W
Fairmont,  Minn.	43-39N	94-28W
Fairmont, W.  Va.	39-29N	80-09W
Fairmount,  Calif.	34-45N	118-26W
Fairmount,  N.Y.	43-05N	76-12W
Fairplay	39-15N	106-02W
Fairport  Harbor	41-45N	81-17W
Fairview,  Mont.	47-51N	104-03W
Fairview,  Okla.	36-16N	98-29W
Fairweather,  Mt.	58-55N	137-32W
Faith	45-02N	102-02W
Falcon  Reservoir	26-34N	99-10W
Falconer	42-07N	79-13W
Falfurrias	27-14N	98-09W
Fall River	41-43N	71-10W
Fallbrook	33-23N	117-15W
Fallon	39-28N	118-47W
Falls City	40-03N	95-36W
Falls Creek	41-09N	78-48W
Falmouth	41-33N	70-37W
Famoso	35-37N	119-12W
Fargo	46-53N	96-48W
Faribault	44-18N	93-16W
Farmerville	32-47N	92-24W
Farmingdale	40-12N	74-10W
Farmington,  Calif.	37-55N	120-59W
Farmington,  Maine.	44-40N	70-09W
Farmington,  Mo.	37-47N	90-25W
Farminton,  N.H.	43-24N	71-04W
Farminton, N.  Mex.	36-44N	108-12W
Farmington,  Utah.	41-00N	111-12W
Farmington	41-51N	72-38W
Farmville	37-18N	78-24W
Farrell	41-13N	80-30W
Farson	42-06N	109-27W
Farwell	34-23N	103-02W
Eaulkton	45-02N	99-08W
Fawnskin	34-16N	116-56W
Fayette, Ala.	33-41N	87-50W
Fayette, Mo.	39-09N	92-41W
Fayetteville,  Ark.	36-04N	94-10W
Fayetteville,  N.C.	35-03N	78-53W
Fayetteville,  Tenn.	35-09N	86-34W
Fear, C.	33-50N	77-58W
Feather	38-47N	121-36W
Feather Falls	39-36N	121-16W
Federal Way	47-18N	122-19W
Felton	37-03N	122-04W
Fenton	42-48N	83-42W
Fergus Falls	46-17N	96-04W
Fernandina  Beach	30-40N	81-27W
Ferndale	48-51N	122-36W
Fernley	39-36N	119-15W
Ferriday	31-38N	91-33W
Feron	39-05N	111-08W
Fertile	47-32N	96-17W
Fessenden	47-39N	99-38W
Fesus	38-13N	90-24W
Fillmore,  Calif.	34-24N	118-55W
Fillmore,  Utah	38-58N	112-20W
Findlay	41-02N	83-39W
Finger Lakes	42-40N	76-30W
Finley	47-31N	97-50W
Firebaugh	36-52N	120-27W
Fishers I.	41-15N	72-00W
Fishkill	41-32N	73-53W
Fitchburg	42-35N	71-48W
Fitzgerald	31-43N	83-15W
Five Points	36-26N	120-06W
Flagstaff	35-12N	111-39W
Flagstaff L.	45-12N	7-018W
Flambeau	45-18N	91-14W
Flamin Gorge  Reservoir	41-10N	109-25W
Flandreau	51-05N	03-50E
Flanigan	44-03N	119-53W
Flathead L.	61-33N	125-18W
Flattery, C.	14-58S	145-21E
Flatwoods	48-23N	124-29W
Fleetwood	40-27N	75-49W
Flemington	41-07N	77-28W
Flint	43-01N	83-41W
Flint	30-57N	84-34W
Floodwood	46-55N	92-55W
Flora	38-40N	88-29W
Floraia	31-00N	86-20W
Florence,  Ala.	34-48N	87-41W
Florence,  Ariz.	33-02N	111-23W
Florence,  Colo.	38-23N	105-08W
Florence,  Oreg.	43-58N	124-07W
Florence,  S.C.	34-12N	79-46W
Floresville	29-08N	98-10W
Florida	28-00N	82-00W
Florida,  Straits of	25-00N	80-00W
Florida B.	25-00N	80-45W
Florida Keys	24-40N	81-00W
Floydada	33-59N	101-20W
Foley	30-24N	87-41W
Folkston	30-50N	82-00W
Follansbee	40-19N	80-35W
Folsom L.	38-42N	121-09W
Fond-du-Lac	43-47N	88-27W
Fonda	42-57N	74-22W
Fontana	34-06N	117-26W
Fontnelle  Reservoir	42-01N	110-03W
Ford City,  Calif.	35-09N	119-27W
Ford City,  Pa.	40-46N	79-32W
Fordyce	33-49N	92-25W
Forest	32-22N	89-29W
Forest City,  Iowa	43-16N	93-39W
Forest City,  N.C.	35-20N	81-52W
Forest City,  Pa.	41-39N	75-28W
Forest Grove	45-31N	123-07W
Foresthill	39-01N	120-49W
Forestville,  Calif.	38-28N	122-54W
Forestville,  N.Y.	42-28N	79-10W
Forks	47-57N	124-23W
Forksville	41-29N	76-35W
Forman	46-07N	97-38W
Forrest City	35-01N	90-47W
Forsyth	46-16N	106-41W
Fort Ann	43-25N	73-30W
Fort Benton	47-49N	110-40W
Fort Bragg	39-26N	123-48W
Fort Bridger	41-19N	110-23W
Fort Collins	40-35N	105-05W
Fort  Covington	44-59N	74-29W
Fort Davis	30-35N	103-54W
Fort Defiance	35-45N	109-05W
Fort Dodge	42-30N	94-11W
Fort Edward	43-16N	73-35W
Fort  Fairfield	46-46N	67-50W
Fort Gerland	37-26N	105-26W
Fort Hancock	31-18N	105-51W
Fort Irwin	35-16N	116-34W
Fort Kent	47-15N	68-36W
Fort Klamath	42-42N	122-00W
Fort Laramie	42-13N	104-31W
Fort  Lauderdale	26-07N	80-08W
Fort Lupton	40-05N	104-49W
Fort Madison	40-38N	91-27W
Fort Meade	27-45N	81-48W
Fort Morgan	40-15N	103-48W
Fort Myers	26-39N	81-52W
Fort Payne	34-26N	85-43W
Fort Peck	48-01N	106-27W
Fort Peck Dam	48-00N	106-26W
Fort Peck L.	48-00N	106-26W
Fort Pierce	27-27N	80-20W
Fort Pierre	44-21N	100-22W
Fort Plain	42-56N	74-37W
Fort Ross	38-32N	123-13W
Fort Scott	37-50N	94-42W
Fort Smith	35-23N	94-25W
Fort Stockton	30-53N	102-53W
Fort Sumner	34-28N	104-15W
Fort Thompson	44-03N	99-26W
Fort Valley	32-33N	83-53W
Fort Walton  Beach	30-25N	86-36W
Fort Wayne	41-04N	85-09W
Fort Worth	32-45N	97-18W
Fort Yates	46-05N	100-38W
Fort Yukon	66-34N	145-16W
Fortuna,  Calif.	40-36N	124-09W
Fortuna, N.  Dak.	48-55N	103-47W
Fossil	45-00N	120-09W
Fostoria	41-10N	83-25W
Foulweather,  C.	44-50N	124-05W
Fountain	38-41N	104-42W
Fountain  Springs	35-54N	118-51W
fowler,  Calif.	36-38N	119-41W
Fowler, Colo.	38-08N	104-02W
Foxboro	42-04N	71-16W
Frackville	40-47N	76-14W
Framingham	42-17N	71-25W
Francis Case,  L.	43-04N	98-34W
Frankfort,  Ind.	40-17N	86-31W
Frankfort,  Kans.	39-42N	96-25W
Frankfort,  Ky.	38-12N	84-52W
Frankfort,  N.Y.	43-02N	75-04W
Frankline,  Ky.	36-43N	86-35W
Franklin, La.	29-48N	91-30W
Franklin,  Mass.	42-05N	71-24W
Franklin,  N.H.	43-27N	71-39W
Franklin,  Nebr.	40-06N	98-57W
Franklin, Pa.	41-24N	79-50W
Franklin, Va.	36-41N	76-56W
Franklin, W.  Va.	38-39N	79-20W
Franklin D.  Roosevelt L.	48-18N	118-09W
Franklin L.	40-25N	115-22W
Franklinton	30-51N	90-09W
Franklinville	42-20N	78-27W
Franks Pk.	43-58N	109-18W
Fraser	42-32N	82-57W
Frederick,  Md.	39-25N	77-25W
Frederick,  Okla.	34-23N	99-01W
Frederick, S.  Dek.	45-50N	98-31W
Fredericksburg,  Pa.	40-27N	76-26W
Fredericksburg,  Tex.	30-16N	98-52W
Fredericksburg,  Va.	38-18N	77-28W
Fredericktown,  Mo.	37-34N	90-18W
Fredericktown,  Ohio	40-29N	82-33W
Fredonia  Ariz.	36-57N	112-32W
Fredonia,  Kans.	37-32N	95-49W
Fredonia,  N.Y.	42-26N	79-20W
Freehold	40-16N	74-17W
Freel Peak	38-52N	119-54W
Freeland	41-01N	75-54W
Freeman, Calif.	35-35N	117-53W
Freeman, S.  Dak.	43-21N	97-26W
Freeport,  III.	42-17N	89-36W
Freeport,  N.Y.	40-39N	73-35W
Freeport,  Ohio	40-12N	81-15W
Freeport, Pa.	40-41N	79-41W
Freeport Tex.	28-57N	95-21W
Fremont,  Calif.	37-32N	121-57W
Fremont,  Mich.	43-28N	85-57W
Fremont,  Nebr.	41-26N	96-30W
Fremont, Ohio	41-21N	83-07W
Fremont	38-24N	110-42W
French Camp	37-53N	121-16W
French Creek	41-24N	79-50W
Frenchman Cr.	40-14N	100-50W
Fresno	36-44N	119-47W
Fresno  Reservoir	48-36N	109-57W
Frewsburg	42-03N	79-10W
Friant	36-59N	119-43W
Friday Harbor	48-32N	123-01W
Friedens	40-03N	78-59W
Friendship	42-12N	78-08W
Frio	28-26N	98-11W
Friona	34-38N	102-43W
Fritch	35-38N	101-36W
Front Range	40-25N	105-45W
Front Royal	38-55N	78-12W
Frostburg	39-39N	78-56W
Fryeburg	44-01N	70-59W
Fullerton,  Calif.	33-53N	117-56W
Fullerton,  Nebr.	41-22N	97-58W
Fulton, Mo.	38-52N	91-57W
Fulton, N.Y.	43-19N	76-25W
Gabriels	44-26N	74-12W
Gadsden	34-01N	86-01W
Gaffney	35-05N	81-39W
Gail	32-46N	101-27W
Gaines	41-46N	77-35W
Gainesville,  Fla.	29-40N	82-20W
Gainesville,  Ga.	34-18N	83-50W
Gainesville,  Mo.	36-36N	92-26W
Gainesville,  Tex.	33-38N	97-08W
Galax	36-40N	80-56W
Galena	64-44N	156-56W
Galesburg	40-57N	90-22W
Galeton	41-44N	77-39W
Galion	40-44N	82-47W
Galiuro Mts.	32-30N	110-20W
Gallatin	36-24N	86-27W
Gallipolis	38-49N	82-12W
Galloo I.	43-55N	76-25W
Gallup	35-32N	108-45W
